,freight_value,payment_installments,payment_value,review_score,days_to_delivery,delivery_days b/(w),review_response_days,freight_percent,late,repeat?
17509,12.69,6,62.59,5,-14,17,2,0.20274804281834158,1,1
83700,17.67,1,387.32,5,-15,12,2,0.04562119177940721,1,1
82310,15.42,2,111.42,4,-32,-6,5,0.13839526117393644,0,1
23134,12.69,1,38.68,4,-7,16,2,0.328076525336091,1,1
111756,19.69,7,84.59,3,-18,13,1,0.2327698309492848,1,1
93833,15.48,10,119.48,5,-9,15,0,0.1295614328757951,1,1
47144,33.46,1,354.64,5,-5,20,1,0.09434919918790888,1,1
117145,15.79,2,45.69,4,-13,20,1,0.34558984460494635,1,1
116187,28.89,7,98.79,4,-17,26,0,0.292438505921652,1,1
48398,16.32,1,96.22,5,-9,24,1,0.1696113074204947,1,1
40622,12.48,2,28.96,5,-3,9,1,0.430939226519337,1,1
55274,20.35,3,820.25,1,-9,15,3,0.024809509295946358,1,1
102746,16.08,6,206.08,5,-9,21,0,0.078027950310559,1,1
97314,13.44,5,73.34,5,-9,20,3,0.18325606763021543,1,1
7182,7.78,5,138.54,5,-5,10,1,0.05615706655117656,1,1
94581,15.1,2,128.2,4,-9,15,1,0.11778471138845555,1,1
50118,16.11,1,132.02,1,-34,-9,2,0.12202696561127101,0,1
14396,8.27,6,66.34,4,-6,5,2,0.12466083810672293,1,1
48898,17.67,7,77.57,5,-17,15,2,0.22779425035451853,1,1
98601,16.86,1,76.76,3,-12,19,1,0.21964564877540382,1,1
63192,34.22,4,94.12,3,-15,16,1,0.3635784105397365,1,1
63118,25.63,4,40.53,5,-23,6,3,0.6323710831482852,1,1
77315,19.31,8,268.31,5,-15,15,4,0.07196899109239312,1,1
27250,9.34,2,64.34,5,-3,8,1,0.14516630400994715,1,1
42578,15.13,2,68.83,5,-8,15,0,0.21981694028766527,1,1
94454,27.38,3,146.88,5,-9,20,1,0.1864106753812636,1,1
77320,15.1,3,54.1,5,-8,20,1,0.27911275415896486,1,1
15421,17.92,5,64.82,4,-17,8,5,0.2764578833693305,1,1
18086,17.91,4,215.8,5,-12,17,2,0.0829935125115848,1,1
85630,7.78,1,31.77,5,-4,12,1,0.24488511174063582,1,1
32607,9.03,1,128.93,5,-8,3,2,0.07003800511905685,1,1
37232,21.47,1,161.37,4,-24,4,4,0.13304827415256862,1,1
107561,10.75,8,122.19,1,-11,18,3,0.08797773958589082,1,1
67264,15.04,8,220.04,1,-11,3,3,0.06835120887111434,1,1
25133,25.63,2,57.53,4,-11,17,3,0.44550669216061184,1,1
113637,12.7,1,64.62,4,-7,13,5,0.1965335809346951,1,1
57543,21.32,1,142.57,5,-8,15,1,0.14954057655888336,1,1
60479,15.11,2,25.1,5,-10,17,1,0.6019920318725099,1,1
55795,16.11,1,58.1,5,-11,12,1,0.2772805507745267,1,1
22444,69.45,6,487.45,5,-16,11,2,0.1424761514001436,1,1
14773,34.32,6,214.32,5,-15,12,2,0.1601343784994401,1,1
10653,34.32,6,214.32,5,-15,12,2,0.1601343784994401,1,1
111054,16.93,8,86.42,5,-14,17,1,0.19590372598935432,1,1
3453,16.11,2,60.21,3,-11,13,1,0.26756352765321373,1,1
31090,16.11,2,63.1,3,-18,5,1,0.25530903328050714,1,1
102932,15.1,6,65.0,3,-14,9,1,0.2323076923076923,1,1
58536,26.92,8,81.39,3,-29,4,1,0.3307531637793341,1,1
36650,53.84,1,230.83,5,-21,9,5,0.23324524541870642,1,1
28106,15.1,1,32.0,5,-8,19,3,0.471875,1,1
30458,34.99,10,185.1,5,-2,21,3,0.18903295515937332,1,1
49710,13.25,10,173.25,5,-8,15,5,0.07647907647907648,1,1
58082,29.94,10,757.94,5,-14,20,5,0.039501807530939126,1,1
5732,17.6,1,8.59,1,-37,-9,4,2.0488940628637953,0,1
54810,16.26,1,27.38,1,-14,15,4,0.593864134404675,1,1
11529,15.1,1,63.0,5,-13,13,0,0.23968253968253966,1,1
44156,17.6,2,57.6,3,-34,-5,1,0.3055555555555556,0,1
22893,15.98,10,765.92,5,-9,21,3,0.020863797785669522,1,1
86537,16.11,1,46.01,5,-20,21,1,0.35014127363616604,1,1
6909,19.37,5,408.37,5,-6,15,1,0.047432475451183974,1,1
102070,14.1,3,39.09,4,-14,9,0,0.36070606293169605,1,1
117727,15.1,1,50.8,5,-12,16,1,0.297244094488189,1,1
52294,196.94,20,578.82,5,-20,7,1,0.34024394457689777,1,1
44051,67.7,1,127.45,1,-5,16,1,0.5311887014515496,1,1
49959,16.32,4,114.22,5,-5,15,1,0.14288215724041325,1,1
116752,11.73,4,70.72,5,-7,8,1,0.16586538461538464,1,1
47891,14.1,2,31.0,5,-11,13,1,0.45483870967741935,1,1
93124,12.14,8,104.14,5,-4,17,1,0.11657384290378338,1,1
26322,12.48,4,45.44,5,-11,17,1,0.2746478873239437,1,1
2205,7.78,4,56.78,5,-4,10,1,0.13702007749207468,1,1
35141,16.6,4,113.2,5,-27,1,1,0.14664310954063606,1,1
78839,13.08,1,118.68,5,-20,13,1,0.1102123356926188,1,1
57250,16.34,3,99.7,1,-38,-7,0,0.1638916750250752,0,1
64244,17.88,3,107.78,1,-38,-3,0,0.1658934867322323,0,1
106100,13.9,1,507.76,4,-8,17,1,0.027375137860406493,1,1
11428,17.03,1,102.02,4,-27,7,6,0.16692805332287788,1,1
1123,8.65,1,207.65,5,-6,8,0,0.041656633758728634,1,1
13235,16.18,3,76.08,2,-18,13,3,0.21267087276551,1,1
68542,17.9,3,110.32,2,-18,15,3,0.1622552574329224,1,1
89289,13.37,5,59.36,5,-7,21,1,0.22523584905660377,1,1
67240,15.1,1,47.0,2,-19,8,5,0.32127659574468087,1,1
36535,14.1,1,49.0,5,-13,13,1,0.28775510204081634,1,1
21101,7.78,1,13.78,3,-6,11,2,0.5645863570391872,1,1
70458,14.1,1,60.0,1,-12,22,6,0.235,1,1
40133,14.1,1,54.0,5,-10,14,3,0.2611111111111111,1,1
65852,25.53,10,124.53,4,-15,12,1,0.20501084076126236,1,1
17010,26.21,10,221.21,4,-11,13,1,0.11848469779847204,1,1
18669,15.39,2,105.39,5,-7,11,1,0.14602903501280956,1,1
47188,13.86,8,133.76,5,-5,13,1,0.10361842105263158,1,1
109107,9.44,8,99.34,5,-3,12,1,0.09502717938393396,1,1
117515,14.17,1,74.17,1,-5,13,1,0.19104759336659027,1,1
10054,14.87,1,174.87,1,-16,2,1,0.08503459712929604,1,1
102934,13.53,2,86.43,5,-4,13,37,0.15654286706004858,1,1
112365,15.17,5,75.07,5,-15,8,3,0.20207806047688825,1,1
820,14.1,3,33.0,5,-17,1,1,0.42727272727272725,1,1
39600,33.71,7,78.71,5,-10,20,4,0.42828103163511627,1,1
52242,14.0,1,153.9,5,-5,14,8,0.09096816114359974,1,1
168,16.17,7,75.17,1,-38,-9,0,0.2151124118664361,0,1
90699,16.95,2,116.94,3,-8,13,1,0.1449461262185736,1,1
116130,18.01,4,127.01,4,-15,3,3,0.14179985827887567,1,1
42627,6.95,2,322.5,2,-4,18,3,0.021550387596899225,1,1
60151,20.93,1,619.93,4,-6,12,6,0.0337618763408772,1,1
66577,12.06,1,91.96,4,-9,12,6,0.1311439756415833,1,1
16494,7.78,4,54.77,4,-3,8,1,0.1420485667336133,1,1
116317,13.09,4,120.08,5,-12,9,3,0.10901065956029314,1,1
67687,9.34,4,69.33,5,-3,8,3,0.1347180152891966,1,1
48777,11.85,1,27.85,4,-10,7,1,0.4254937163375224,1,1
57472,48.74,8,338.64,4,-5,12,2,0.14392865579966926,1,1
5094,17.67,5,155.14,5,-9,19,1,0.11389712517725926,1,1
58529,17.6,1,61.16,1,-8,13,2,0.2877697841726619,1,1
70334,9.34,4,43.34,5,-2,8,4,0.21550530687586522,1,1
24520,58.9,4,76.9,5,-2,8,5,0.7659297789336801,1,1
10405,12.12,4,101.12,5,-3,13,5,0.11985759493670885,1,1
50349,15.66,4,145.66,5,-8,13,1,0.10751064121927778,1,1
63904,13.6,2,193.5,5,-8,12,2,0.0702842377260982,1,1
38303,16.46,4,232.72,4,-7,14,1,0.0707287727741492,1,1
10194,7.78,2,123.56,5,-2,10,1,0.06296536095823892,1,1
70257,18.26,4,163.03,3,-29,-6,0,0.11200392565785439,0,1
13998,18.25,10,517.25,5,-7,15,1,0.03528274528757854,1,1
38902,25.05,12,1225.05,5,-7,9,1,0.020448144973674545,1,1
113083,25.05,18,1225.05,5,-7,9,1,0.020448144973674545,1,1
64185,17.92,1,59.82,3,-37,-10,0,0.2995653627549315,0,1
64310,16.11,1,52.01,5,-8,19,4,0.3097481253605076,1,1
18323,16.11,1,52.01,5,-13,14,4,0.3097481253605076,1,1
29533,16.11,1,52.01,5,-8,19,4,0.3097481253605076,1,1
65949,21.15,1,71.05,4,-16,17,4,0.2976776917663617,1,1
20589,29.0,5,114.9,5,-14,15,1,0.25239338555265445,1,1
24166,15.1,4,44.18,4,-10,12,2,0.3417836124943413,1,1
117236,21.41,3,331.4,4,-10,31,3,0.06460470730235365,1,1
90438,14.1,3,38.09,5,-7,16,1,0.370175899186138,1,1
32479,14.38,8,104.37,5,-10,12,1,0.13777905528408546,1,1
87224,26.68,4,158.8,3,-3,18,1,0.16801007556675063,1,1
41644,34.2,1,20.0,4,-16,6,1,1.7100000000000002,1,1
1912,15.43,1,112.43,5,-14,7,4,0.1372409499243974,1,1
95516,9.09,4,48.99,5,-10,3,3,0.18554807103490506,1,1
113167,9.09,4,48.99,5,-10,3,4,0.18554807103490506,1,1
42964,11.85,1,36.75,5,-6,13,1,0.3224489795918367,1,1
114941,22.2,1,105.17,5,-6,12,0,0.2110868118284682,1,1
459,34.15,8,224.6,5,-19,17,0,0.1520480854853072,1,1
100196,15.1,1,35.0,5,-13,12,3,0.43142857142857144,1,1
53869,8.27,1,19.67,1,-6,7,3,0.42043721403152,1,1
105675,8.27,1,19.67,2,-15,-2,1,0.42043721403152,0,1
31034,20.61,1,180.51,5,-7,15,1,0.11417649991690211,1,1
82115,13.18,2,133.18,5,-12,15,0,0.09896380837963657,1,1
113234,16.25,1,86.15,4,-19,7,1,0.18862449216482877,1,1
66067,8.11,3,38.01,5,-5,8,1,0.21336490397263877,1,1
41981,13.66,10,202.66,5,-6,14,1,0.06740353301095431,1,1
49596,16.79,5,60.69,5,-12,15,19,0.27665183720547043,1,1
100448,25.75,1,202.74,1,-21,-8,1,0.1270099635000493,0,1
60672,11.85,1,36.85,5,-15,5,2,0.32157394843962006,1,1
51726,13.94,7,290.38,5,-12,7,1,0.048006061023486465,1,1
86951,11.85,4,46.84,5,-13,8,1,0.25298889837745514,1,1
42539,56.55,6,182.54,4,-5,13,0,0.30979511339980276,1,1
90225,15.1,1,45.0,5,-11,9,1,0.33555555555555555,1,1
62068,3.61,6,197.03,5,-11,9,2,0.018322082931533267,1,1
26564,38.24,10,136.24,5,-13,13,1,0.28068115091015855,1,1
98263,34.15,6,64.05,5,-25,1,1,0.5331772053083529,1,1
88363,7.78,1,36.78,4,-6,7,1,0.2115280043501903,1,1
93098,53.23,1,143.13,5,-13,12,4,0.37189967162719206,1,1
8926,18.0,5,124.9,5,-13,15,5,0.14411529223378702,1,1
14558,15.1,1,140.0,3,-17,7,3,0.10785714285714286,1,1
115384,20.85,1,215.84,2,-12,7,3,0.09659933283914011,1,1
96722,11.85,4,45.5,5,-13,11,1,0.26043956043956046,1,1
84507,7.78,1,92.96,5,-7,5,2,0.08369191049913942,1,1
17295,34.43,1,372.99,5,-20,25,0,0.09230810477492694,1,1
77307,18.2,1,154.1,5,-17,7,1,0.11810512654120701,1,1
111276,15.35,1,100.25,5,-13,3,1,0.15311720698254364,1,1
19907,18.0,3,124.99,5,-12,12,6,0.14401152092167374,1,1
38621,20.08,3,105.08,5,-9,10,6,0.19109250095165586,1,1
100304,15.39,8,105.29,5,-6,19,1,0.14616772722955645,1,1
85907,26.17,5,216.07,5,-8,16,3,0.12111815615309854,1,1
105871,7.78,1,36.77,4,-6,6,1,0.21158553168343758,1,1
84551,21.89,3,221.79,3,-11,12,1,0.09869696559808828,1,1
50109,21.61,12,131.41,5,-8,13,3,0.16444715014078076,1,1
106831,12.05,9,90.3,4,-13,4,1,0.13344407530454044,1,1
30372,7.78,4,99.56,5,-2,9,1,0.07814383286460426,1,1
65436,15.1,1,55.0,5,-10,8,1,0.27454545454545454,1,1
48960,8.72,1,44.11,5,-2,9,1,0.19768759918385856,1,1
54790,13.44,1,73.34,5,-16,9,6,0.18325606763021543,1,1
90338,21.66,8,188.55,5,-16,6,1,0.11487669053301511,1,1
5835,35.67,1,148.14,5,-15,10,5,0.2407857432158769,1,1
55839,96.41,1,325.41,5,-17,12,5,0.29627239482498996,1,1
78765,17.67,7,77.57,5,-30,6,1,0.22779425035451853,1,1
72624,57.44,1,167.43,5,-17,5,2,0.3430687451472257,1,1
93662,16.6,1,136.5,5,-9,15,2,0.12161172161172162,1,1
57207,47.39,5,346.39,5,-16,6,2,0.1368111088657294,1,1
52526,16.66,1,75.65,2,-8,9,3,0.22022471910112357,1,1
50432,14.1,1,38.09,2,-8,14,3,0.370175899186138,1,1
98451,25.26,1,85.16,5,-11,7,4,0.29661813057773606,1,1
54468,13.85,8,732.85,5,-4,6,3,0.018898819676605033,1,1
42568,16.36,10,246.36,1,-4,18,4,0.06640688423445364,1,1
23535,54.2,10,283.2,1,-10,17,4,0.19138418079096048,1,1
110246,15.1,1,24.3,1,-17,3,3,0.6213991769547325,1,1
15437,14.38,1,104.28,5,-10,10,2,0.13789796701189108,1,1
89658,18.4,8,183.3,5,-9,53,1,0.10038188761593016,1,1
85904,13.93,10,143.83,5,-14,6,1,0.09685044844608218,1,1
36446,13.44,1,146.68,5,-9,15,1,0.09162803381510772,1,1
9650,16.17,3,150.34,4,-14,14,3,0.10755620593321805,1,1
101428,12.69,1,37.69,5,-14,3,1,0.33669408331122314,1,1
55851,15.42,1,109.41,4,-7,13,1,0.14093775706059775,1,1
5474,17.81,1,97.71,4,-7,16,1,0.18227407634837786,1,1
26770,16.25,1,86.15,5,-11,11,2,0.18862449216482877,1,1
105134,11.85,1,51.75,5,-6,10,1,0.2289855072463768,1,1
75298,13.72,1,113.62,3,-8,9,1,0.12075338848794226,1,1
51452,7.78,1,32.78,3,-7,6,1,0.237339841366687,1,1
24497,21.33,5,141.23,5,-14,8,2,0.15103023436946825,1,1
10490,15.1,8,154.4,5,-9,12,1,0.0977979274611399,1,1
69655,21.61,2,181.51,5,-12,14,1,0.1190568012781665,1,1
95043,25.79,6,174.49,5,-9,10,2,0.14780216631325577,1,1
102471,14.38,1,104.28,5,-12,14,2,0.13789796701189108,1,1
72650,11.73,1,61.73,5,-6,6,8,0.19002105945245426,1,1
6058,15.86,3,174.26,5,-7,13,4,0.09101342821071962,1,1
51972,12.69,1,42.69,5,-12,8,1,0.2972593113141251,1,1
26571,15.1,1,50.1,4,-13,15,0,0.3013972055888223,1,1
80752,21.61,10,181.51,5,-13,13,1,0.1190568012781665,1,1
60067,16.39,1,106.38,5,-19,9,0,0.15407031396879114,1,1
51608,9.24,6,159.14,5,-4,8,0,0.0580620836998869,1,1
32096,15.1,1,55.0,4,-11,10,0,0.27454545454545454,1,1
25277,11.85,1,19.75,5,-6,13,1,0.6,1,1
29807,45.31,10,465.11,4,-15,10,1,0.0974178151405044,1,1
29873,20.07,10,138.95,4,-15,10,1,0.1444404462036704,1,1
8958,25.63,8,121.25,4,-14,12,1,0.21138144329896907,1,1
27937,17.63,6,67.53,4,-14,24,1,0.2610691544498741,1,1
6795,12.92,1,95.91,1,-6,12,1,0.13470962360546346,1,1
80238,12.48,1,30.38,5,-14,6,3,0.41079657669519426,1,1
93485,18.9,1,162.7,5,-13,5,1,0.11616472034419176,1,1
16941,17.6,2,59.6,5,-7,21,1,0.2953020134228188,1,1
85390,18.87,12,125.74,1,-38,-17,0,0.15007157626849055,0,1
109721,43.38,4,212.38,5,-15,11,3,0.20425652132969208,1,1
96883,12.83,1,112.73,5,-11,10,1,0.11381176261864633,1,1
116955,47.04,1,416.04,5,-11,9,1,0.11306605134121718,1,1
21368,8.51,2,188.5,4,-8,4,2,0.045145888594164456,1,1
74034,17.84,2,203.67,5,-10,13,8,0.08759267442431384,1,1
33012,17.63,1,41.62,5,-7,23,4,0.4235944257568477,1,1
12173,20.81,1,79.8,5,-13,13,4,0.2607769423558897,1,1
11961,7.88,1,97.87,5,-6,10,7,0.0805149688362113,1,1
24929,7.78,1,31.77,5,-6,11,7,0.24488511174063582,1,1
116833,17.69,8,80.59,3,-8,16,2,0.21950614220126569,1,1
17694,17.87,8,106.77,3,-11,8,1,0.16736911117355063,1,1
84022,14.44,1,204.34,5,-6,9,3,0.07066653616521483,1,1
93554,11.85,1,24.73,1,-10,7,11,0.4791750909826122,1,1
54640,15.1,4,55.0,5,-6,16,3,0.27454545454545454,1,1
58321,26.1,4,206.1,5,-9,15,3,0.12663755458515286,1,1
83442,11.73,1,51.63,4,-3,8,3,0.2271934921557234,1,1
110049,35.95,1,125.94,5,-22,3,2,0.28545339050341434,1,1
105432,16.25,1,86.15,5,-11,12,1,0.18862449216482877,1,1
65302,17.66,1,76.65,4,-10,12,1,0.2303979125896934,1,1
111487,35.83,1,108.73,4,-9,21,0,0.32953186792973416,1,1
66627,15.57,5,275.47,5,-3,14,25,0.05652158129741895,1,1
109788,10.04,5,100.03,1,-4,6,1,0.10036988903329,1,1
109057,28.99,3,182.17,3,-11,10,3,0.15913706976999506,1,1
42467,19.07,10,538.07,5,-12,11,1,0.035441485308602964,1,1
20944,16.79,1,33.69,4,-9,14,1,0.4983674680914218,1,1
39789,18.16,1,148.06,5,-24,0,1,0.12265297852222072,1,1
21875,20.08,3,105.08,5,-8,8,1,0.19109250095165586,1,1
58071,15.18,3,75.08,5,-9,8,1,0.20218433670751199,1,1
93268,17.63,7,72.53,5,-8,14,1,0.24307183234523644,1,1
82159,16.11,1,44.49,1,-17,5,4,0.36210384356035064,1,1
81149,17.8,1,96.8,1,-8,14,4,0.18388429752066118,1,1
6699,25.19,1,73.18,5,-7,21,1,0.3442197321672588,1,1
27708,25.26,1,65.16,1,-25,-5,0,0.3876611418047883,0,1
53945,39.05,2,218.95,5,-14,8,2,0.1783512217401233,1,1
26100,14.1,1,54.09,5,-11,6,0,0.26067665002773155,1,1
7348,13.44,1,73.34,5,-9,14,1,0.18325606763021543,1,1
100868,25.15,2,125.14,1,-15,8,6,0.2009749081029247,1,1
13942,7.78,5,62.78,5,-3,7,1,0.12392481682064352,1,1
17032,14.1,3,38.09,3,-10,14,11,0.370175899186138,1,1
117387,14.38,10,104.37,3,-9,14,11,0.13777905528408546,1,1
53362,15.43,1,112.43,4,-23,1,1,0.1372409499243974,1,1
58476,15.1,1,50.89,5,-9,14,4,0.296718412261741,1,1
111568,14.1,1,63.1,5,-7,13,1,0.22345483359746432,1,1
55991,14.87,10,194.87,5,-2,10,0,0.07630728177759531,1,1
11123,7.78,1,20.77,5,-2,10,1,0.37457871930669234,1,1
79364,17.95,8,145.88,2,-10,17,7,0.12304633945708801,1,1
1950,25.23,8,156.23,5,-6,22,1,0.16149267106189594,1,1
54523,7.78,3,98.34,1,-4,8,1,0.07911328045556233,1,1
7234,21.33,1,96.33,3,-13,7,1,0.2214263469324198,1,1
77430,11.85,4,41.85,5,-7,14,2,0.2831541218637993,1,1
61249,20.29,1,450.19,5,-14,6,3,0.045069859392700855,1,1
84436,20.29,1,450.19,5,-14,6,3,0.045069859392700855,1,1
38992,11.85,1,51.75,5,-6,10,1,0.2289855072463768,1,1
80335,18.64,2,217.64,5,-13,15,1,0.08564602095203089,1,1
14861,19.23,8,418.23,5,-24,-1,1,0.04597948497238362,0,1
111032,17.41,6,117.4,3,-7,13,1,0.14829642248722316,1,1
51833,14.16,6,124.16,5,-3,8,1,0.11404639175257733,1,1
78662,11.73,7,70.72,5,-5,7,1,0.16586538461538464,1,1
97368,7.78,4,42.77,5,-6,8,4,0.1819032031797989,1,1
66364,17.98,5,121.78,5,-13,6,1,0.14764329118081787,1,1
28754,17.2,6,153.1,5,-10,11,1,0.11234487263226649,1,1
42741,14.15,2,71.14,4,-13,6,1,0.19890357042451504,1,1
73513,47.13,10,133.03,1,-36,-14,1,0.354280989250545,0,1
104895,34.85,2,184.85,5,-21,8,1,0.18853124154720044,1,1
113992,17.98,1,121.78,3,-26,-6,0,0.14764329118081787,0,1
28249,17.92,6,62.55,4,-14,13,0,0.28649080735411675,1,1
6945,196.86,10,956.86,4,-27,12,0,0.2057354262901574,1,1
37907,17.07,1,214.14,3,-30,-8,1,0.0797142056598487,0,1
81923,27.98,5,264.88,5,-12,8,1,0.10563273935366958,1,1
50009,12.69,2,42.58,5,-5,13,3,0.2980272428370127,1,1
11020,15.1,1,60.0,1,-25,-4,0,0.25166666666666665,0,1
14369,8.72,1,48.71,1,-5,6,0,0.1790186819954835,1,1
40501,22.31,1,282.21,5,-14,5,2,0.07905460472697637,1,1
78057,16.11,1,46.01,5,-27,15,0,0.35014127363616604,1,1
50277,9.34,2,39.32,5,-4,7,0,0.2375381485249237,1,1
5394,16.6,10,136.5,5,-18,8,1,0.12161172161172162,1,1
34564,15.1,1,40.1,5,-15,11,0,0.3765586034912718,1,1
64176,25.68,4,145.67,5,-7,12,3,0.17628887210818975,1,1
71316,11.9,1,69.7,5,-7,11,2,0.17073170731707316,1,1
80206,9.34,1,54.34,5,-8,4,3,0.17188075082811924,1,1
13311,7.78,4,42.78,5,-6,6,8,0.18186068256194485,1,1
71323,15.36,1,84.98,3,-11,10,1,0.1807484113909155,1,1
30673,13.6,4,223.5,4,-8,17,2,0.060850111856823264,1,1
81355,12.76,1,192.75,5,-18,6,4,0.06619974059662775,1,1
4424,25.95,1,183.95,5,-10,15,3,0.14107094319108454,1,1
115303,26.17,1,215.65,5,-20,3,3,0.12135404590772085,1,1
95709,28.99,3,113.89,5,-28,11,2,0.25454385810870134,1,1
105290,16.86,1,316.76,3,-28,-11,6,0.05322641747695416,0,1
7368,12.55,1,162.45,3,-10,8,3,0.07725453985841799,1,1
27733,17.6,3,66.6,5,-10,13,3,0.2642642642642643,1,1
93192,11.85,1,48.53,5,-7,12,1,0.24417885843807952,1,1
75973,19.59,1,349.49,4,-14,6,1,0.05605310595439068,1,1
11732,7.78,1,17.68,1,-5,6,1,0.4400452488687783,1,1
79152,21.12,1,111.02,4,-14,6,4,0.19023599351468207,1,1
77290,15.51,8,249.02,4,-9,13,1,0.062284153883222226,1,1
118057,15.66,10,145.56,3,-11,15,0,0.10758450123660346,1,1
84500,34.57,10,144.57,5,-30,0,2,0.23912291623435014,1,1
72340,67.4,1,397.3,5,-6,12,3,0.16964510445507175,1,1
80451,14.33,10,100.3,4,-6,11,1,0.14287138584247258,1,1
14358,13.55,6,88.55,5,-9,8,1,0.15302089215132694,1,1
7510,35.83,1,108.73,5,-17,12,1,0.32953186792973416,1,1
115793,15.24,8,85.23,5,-16,10,1,0.17881027807110172,1,1
15869,15.1,4,55.0,5,-15,1,0,0.27454545454545454,1,1
83959,15.31,6,186.62,1,-19,4,1,0.08203836673454078,1,1
30632,16.79,2,43.69,5,-16,8,0,0.3842984664682994,1,1
108061,17.36,5,246.36,4,-10,12,0,0.0704659847377821,1,1
97512,12.47,1,150.47,4,-8,8,1,0.08287366252409119,1,1
61225,20.87,3,75.77,5,-18,3,1,0.27543882803220276,1,1
38103,15.79,1,164.79,5,-17,1,1,0.09581892105103465,1,1
103174,62.66,9,336.66,5,-10,11,2,0.18612249747519752,1,1
103971,16.36,9,102.26,5,-17,5,6,0.15998435360844904,1,1
105009,16.22,3,226.12,3,-8,20,1,0.07173182381036618,1,1
46019,16.22,3,226.12,3,-8,20,1,0.07173182381036618,1,1
62194,16.79,1,66.78,5,-9,20,1,0.25142258161126085,1,1
79567,21.15,3,47.05,1,-9,22,8,0.4495217853347503,1,1
104659,41.4,7,591.4,5,-19,18,0,0.07000338180588435,1,1
100399,96.28,7,306.28,5,-19,17,0,0.3143528797179052,1,1
2884,12.01,1,84.81,5,-4,13,3,0.14161065912038673,1,1
81900,5.22,1,181.57,1,-4,6,1,0.02874924271630776,1,1
69115,20.98,1,90.88,5,-10,8,0,0.23085387323943662,1,1
70033,7.78,1,77.78,1,-10,0,1,0.1000257135510414,1,1
40178,16.92,1,46.82,5,-10,7,1,0.3613840239214011,1,1
45007,15.1,1,35.0,5,-23,-6,4,0.43142857142857144,0,1
88021,11.85,3,61.8,5,-4,17,1,0.19174757281553398,1,1
113574,19.2,1,594.4,4,-8,8,0,0.03230148048452221,1,1
89217,11.85,1,24.73,5,-8,8,3,0.4791750909826122,1,1
109550,5.19,9,98.72,2,-5,5,3,0.052572933549432745,1,1
45281,42.9,1,138.64,5,-9,7,2,0.30943450663589156,1,1
58704,32.15,5,192.14,2,-14,1,36,0.16732590819194337,1,1
46094,14.1,1,54.0,5,-11,5,1,0.2611111111111111,1,1
87418,11.77,3,91.77,5,-2,8,1,0.12825542116159966,1,1
7123,11.73,6,66.63,5,-2,8,0,0.1760468257541648,1,1
97335,12.69,1,29.59,4,-7,9,1,0.42886110172355524,1,1
72062,7.78,2,21.77,4,-2,8,1,0.35737253100597155,1,1
31112,16.64,1,286.64,5,-15,13,0,0.058051911805749375,1,1
87200,25.7,1,85.6,4,-15,13,3,0.3002336448598131,1,1
47503,15.1,4,65.1,5,-22,2,1,0.23195084485407066,1,1
70960,21.15,3,45.14,5,-7,16,0,0.46854231280460784,1,1
101833,15.1,3,39.09,5,-21,6,4,0.3862880532105397,1,1
98193,17.66,7,76.65,5,-21,2,4,0.2303979125896934,1,1
79070,16.31,1,188.62,5,-14,16,1,0.08647015162761106,1,1
42750,11.91,4,69.91,5,-8,8,1,0.17036189386353884,1,1
81314,9.34,1,69.33,5,-2,10,1,0.1347180152891966,1,1
62679,17.77,2,92.57,5,-15,8,1,0.19196283893269958,1,1
29273,48.43,1,638.66,3,-31,22,1,0.07583064541383522,1,1
23187,9.39,1,91.39,5,-6,10,1,0.1027464711675238,1,1
50004,10.04,5,100.03,5,-10,5,4,0.10036988903329,1,1
73364,15.25,1,74.46,5,-15,0,3,0.2048079505774913,1,1
17739,15.87,10,175.77,5,-10,16,2,0.0902884451271548,1,1
54120,15.87,3,175.77,5,-13,14,2,0.0902884451271548,1,1
7389,9.09,1,92.95,5,-6,9,0,0.09779451317912856,1,1
100513,13.28,5,267.28,1,-44,-24,4,0.049685722837473814,0,1
5817,17.1,5,111.1,5,-24,5,2,0.15391539153915393,1,1
67482,12.04,10,132.03,5,-5,9,2,0.09119139589487237,1,1
16050,16.63,1,71.53,5,-8,12,1,0.23248986439256256,1,1
12775,23.11,2,218.25,1,-21,15,1,0.1058877434135166,1,1
47004,11.85,3,32.15,5,-13,9,8,0.36858475894245724,1,1
98302,40.07,10,194.07,5,-21,11,0,0.20647189158551038,1,1
82492,26.24,6,226.14,5,-13,14,1,0.11603431502609003,1,1
29971,37.37,5,287.27,5,-5,9,2,0.13008667803808263,1,1
63234,25.63,4,40.53,4,-22,17,3,0.6323710831482852,1,1
102859,26.29,4,171.29,5,-13,15,3,0.1534823982719365,1,1
117861,13.44,2,73.34,5,-11,10,1,0.18325606763021543,1,1
38037,21.76,1,202.76,5,-13,21,4,0.10731899782994675,1,1
83410,15.1,3,39.09,5,-14,18,7,0.3862880532105397,1,1
45755,15.38,7,105.37,5,-11,20,7,0.1459618487235456,1,1
69014,12.69,5,50.68,5,-8,17,0,0.2503946329913181,1,1
60182,15.1,6,67.68,5,-19,12,0,0.22310874704491723,1,1
106160,16.09,10,208.09,5,-11,16,1,0.07732231246095439,1,1
35586,11.85,1,31.75,4,-14,9,2,0.3732283464566929,1,1
33945,12.69,1,49.59,5,-7,17,3,0.25589836660617055,1,1
